time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
421000,0,0,25,9,0,1.5,482733,24627.2
422000,0,0,25,9,0,1.5,482547,25155.9
423000,0,0,25,9,0,1.5,487174,21861.6
424000,0,0,25,9,0,1.5,482612,24973.3
425000,0,0,25,9,0,1.5,482825,24911.7
426000,0,0,25,9,0,1.5,482397,25095.2
427000,0,0,25,9,0,1.5,487434,21658.2
428000,0,0,25,9,0,1.5,482534,25237.5
429000,0,0,25,9,0,1.5,482733,24749.5
430000,0,0,25,9,0,1.5,482572,24993.3
431000,0,0,25,9,0,1.5,487319,21963.1
432000,0,0,25,9,0,1.5,482733,24627.2
433000,0,0,25,9,0,1.5,482547,25156.4
434000,0,0,25,9,0,1.5,482559,25196.7
435000,0,0,25,9,0,1.5,482733,24627.2
436000,0,0,25,9,0,1.5,487319,21922.8
437000,0,0,25,9,0,1.5,482400,25095.2
438000,0,0,25,9,0,1.5,482614,24972.9
439000,0,0,25,9,0,1.5,482821,24912.2
440000,0,0,25,9,0,1.5,487265,21759.7
441000,0,0,25,9,0,1.5,482572,24993.3
442000,0,0,25,9,0,1.5,482530,25237.5
443000,0,0,25,9,0,1.5,482738,24749.5
444000,0,0,25,9,0,1.5,487331,21759.7
445000,0,0,25,9,0,1.5,482562,25197.1
446000,0,0,25,9,0,1.5,482730,24627.2
447000,0,0,25,9,0,1.5,482547,25155.9
448000,0,0,25,9,0,1.5,482559,25196.7
449000,0,0,25,9,0,1.5,487227,21637.8
450000,0,0,25,9,0,1.5,482824,24912.2
451000,0,0,25,9,0,1.5,482402,25095.2
452000,0,0,25,9,0,1.5,482609,24972.9
453000,0,0,25,9,0,1.5,487356,21922.8
454000,0,0,25,9,0,1.5,482736,24749.1
455000,0,0,25,9,0,1.5,482569,24993.7
456000,0,0,25,9,0,1.5,482530,25237.5
457000,0,0,25,9,0,1.5,482738,24749.1
458000,0,0,25,9,0,1.5,487330,21760.1
459000,0,0,25,9,0,1.5,482559,25196.7
460000,0,0,25,9,0,1.5,482733,24627.2
461000,0,0,25,9,0,1.5,482547,25155.9
462000,0,0,25,9,0,1.5,487174,21861.6
463000,0,0,25,9,0,1.5,482612,24973.3
464000,0,0,25,9,0,1.5,482825,24911.7
465000,0,0,25,9,0,1.5,482397,25095.2
466000,0,0,25,9,0,1.5,487434,21658.2
467000,0,0,25,9,0,1.5,482534,25237.5
468000,0,0,25,9,0,1.5,482733,24749.5
469000,0,0,25,9,0,1.5,482572,24993.3
470000,0,0,25,9,0,1.5,487319,21963.1
471000,0,0,25,9,0,1.5,482733,24627.2
472000,0,0,25,9,0,1.5,482547,25156.4
473000,0,0,25,9,0,1.5,482559,25196.7
474000,0,0,25,9,0,1.5,482733,24627.2
475000,0,0,25,9,0,1.5,487319,21922.8
476000,0,0,25,9,0,1.5,482400,25095.2
477000,0,0,25,9,0,1.5,482614,24972.9
478000,0,0,25,9,0,1.5,482821,24912.2
479000,0,0,25,9,0,1.5,487265,21759.7
480000,0,0,25,9,0,1.5,482572,24993.3
481000,0,0,25,9,0,1.5,482530,25237.5
482000,0,0,25,9,0,1.5,482738,24749.5
483000,0,0,25,9,0,1.5,487331,21759.7
484000,0,0,25,9,0,1.5,482562,25197.1
485000,0,0,25,9,0,1.5,482730,24627.2
486000,0,0,25,9,0,1.5,482547,25155.9
487000,0,0,25,9,0,1.5,482559,25196.7
488000,0,0,25,9,0,1.5,487227,21637.8
489000,0,0,25,9,0,1.5,482824,24912.2
490000,0,0,25,9,0,1.5,482402,25095.2
491000,0,0,25,9,0,1.5,482609,24972.9
492000,0,0,25,9,0,1.5,487356,21922.8
493000,0,0,25,9,0,1.5,482736,24749.1
494000,0,0,25,9,0,1.5,482569,24993.7
495000,0,0,25,9,0,1.5,482530,25237.5
496000,0,0,25,9,0,1.5,482738,24749.1
497000,0,0,25,9,0,1.5,487330,21760.1
498000,0,0,25,9,0,1.5,482559,25196.7
499000,0,0,25,9,0,1.5,482733,24627.2
500000,0,0,25,9,0,1.5,482547,25155.9
501000,0,0,25,9,0,1.5,487174,21861.6
502000,0,0,25,9,0,1.5,482612,24973.3
503000,0,0,25,9,0,1.5,482825,24911.7
504000,0,0,25,9,0,1.5,482397,25095.2
505000,0,0,25,9,0,1.5,487434,21658.2
506000,0,0,25,9,0,1.5,482534,25237.5
507000,0,0,25,9,0,1.5,482733,24749.5
508000,0,0,25,9,0,1.5,482572,24993.3
509000,0,0,25,9,0,1.5,487319,21963.1
510000,0,0,25,9,0,1.5,482733,24627.2
511000,0,0,25,9,0,1.5,482547,25156.4
512000,0,0,25,9,0,1.5,482559,25196.7
513000,0,0,25,9,0,1.5,482733,24627.2
514000,0,0,25,9,0,1.5,487319,21922.8
515000,0,0,25,9,0,1.5,482400,25095.2
516000,0,0,25,9,0,1.5,482614,24972.9
517000,0,0,25,9,0,1.5,482821,24912.2
518000,0,0,25,9,0,1.5,487265,21759.7
519000,0,0,25,9,0,1.5,482572,24993.3
520000,0,0,25,9,0,1.5,482530,25237.5
521000,0,0,25,9,0,1.5,482738,24749.5
522000,0,0,25,9,0,1.5,487331,21759.7
523000,0,0,25,9,0,1.5,482562,25197.1
524000,0,0,25,9,0,1.5,482730,24627.2
525000,0,0,25,9,0,1.5,482547,25155.9
526000,0,0,25,9,0,1.5,482559,25196.7
527000,0,0,25,9,0,1.5,487227,21637.8
528000,0,0,25,9,0,1.5,482824,24912.2
529000,0,0,25,9,0,1.5,482402,25095.2
530000,0,0,25,9,0,1.5,482609,24972.9
531000,0,0,25,9,0,1.5,487356,21922.8
532000,0,0,25,9,0,1.5,482736,24749.1
533000,0,0,25,9,0,1.5,482569,24993.7
534000,0,0,25,9,0,1.5,482530,25237.5
535000,0,0,25,9,0,1.5,482738,24749.1
536000,0,0,25,9,0,1.5,487330,21760.1
537000,0,0,25,9,0,1.5,482559,25196.7
538000,0,0,25,9,0,1.5,482733,24627.2
539000,0,0,25,9,0,1.5,482547,25155.9
540000,0,0,25,9,0,1.5,487174,21861.6
541000,0,0,25,9,0,1.5,482612,24973.3
